SongID,Artist,Title,Artist_Sorted,Title_Sorted
5613,Burl Ives,Little Bitty Tear,5480,17850
22247,Burl Ives,Little Bitty Tear A,5481,17851
52337,Stroke 9,Little Black Backpack,31026,17852
51327,Standard,Little Black Bull,30290,17853
58421,the black keys,little black submarine,31929,17854
32161,Johnny Taylor,Little Bluebird,17726,17855
28715,Irene Kelley,Little Bluer Than That,15426,17856
55334,Tragically Hip,Little Bones,32925,17857
1318,Children's,Little Bo Peep,6761,17858
51328,Standard,Little Bo Peep,30291,17859
37914,Malvina Reynolds,Little Boxes,21595,17860
51329,Standard,Little Boy Blue,30292,17861
24077,Death Cab For Cutie,Little Bribes,9216,17862
32815,Julie Andrews & Dick Van Dyke,Little Brown Jug (With Vocals),18279,17863
14683,Dusty Springfield,Little By Little,10541,17864
29366,James House,Little By Little,15894,17865
42442,Oasis,Little By Little,24477,17866
45539,Ralph Stanley,Little Cabin Home On The Hill,26451,17867
20679,Beatles,Little Child,2924,17868
21119,Billy J & The Dakotas Kramer,Little Children,3641,17869
10784,Billy J Kramer & Dakotas,Little Children,3646,17870
10794,Billy J. Kramer & The Dakotas,Little Children,3642,17871
24288,Diamonds,Little Darlin',9587,17872
25256,Elvis Presley,Little Darlin' (Live),11376,17873
30773,Jimmy Barnes,Little Darling,16819,17874
20560,Beach Boys,Little Deuce Coup,2770,17875
9386,Beach Boys,Little Deuce Coupe,2771,17876
41629,Neil Sedaka,Little Devil,23942,17877
34620,Kursaal Flyers,Little Does She Know,19511,17878
7215,Alex And Sierra,Little Do You Know,1019,17879
11824,Bob Seger,Little Drummer Boy,4443,17880
3073,Christmas,Little Drummer Boy,7151,17881
51330,Standard,Little Drummer Boy,30293,17882
19942,Anne Murray,Little Drummer Boy,1803,17883
8067,Andy Williams,Little Drummer Boy,1688,17884
30420,Jessica Simpson & Ashlee Simps,Little Drummer Boy,16618,17885
213,Coasters,Little Egypt,7621,17886
55826,UKP11-22,Little Eva - Locomotion,33407,17887
5994,Charlie Daniels Band,Little Folks,6393,17888
53713,Terri Clark,Little Gasoline,31836,17889
10550,Bill Monroe,Little George Rose,3536,17890
10551,Bill Monroe,Little Georgia Rose,3537,17891
3802,Carrie Underwood,Little Girl Don't Grow Up too,5949,17892
42565,Oingo Boingo,Little Girls,24562,17893
8257,Annie,Little Girls,1815,17894
49847,She Daisy,Little Goodbyes,29301,17895
8243,Anne Murray,Little Good News,1804,17896
8244,Anne Murray,Little Good News A,1805,17897
42382,O.C. Smith,Little Green Apples,24445,17898
42492,OC Smith,Little Green Apples,24519,17899
47710,Roger Miller,Little Green Apples,27866,17900
25702,George Baker Selection,Little Green Bag,13410,17901
31116,Joe Cocker,Little Help From Friends,17094,17902
28165,Hondells,Little Honda,15067,17903
24709,Doug Stone,Little Houses,10319,17904
51331,Standard,Little Jack Horner,30294,17905
15494,Elton John,Little Jeannie,11150,17906
29568,Jamiroquai,Little L,16023,17907
43652,Paul Mccartney,Little Lamb Dragonfly,25295,17908
4662,Carter's Chord,Little Less Comfortable,5985,17909
15589,Elvis & JXL,Little Less Conversation,11212,17910
25257,Elvis Presley,Little Less Conversation,11377,17911
54549,Toby Keith,Little Less Talk & A Lot More,32374,17912
17859,Fleetwood Mac,Little Lies,12625,17913
40842,Mumford & Sons,Little Lion Man,23510,17914
45540,Ralph Stanley,Little Maggie,26452,17915
19425,Alan Jackson,Little Man,820,17916
4160,Cher,Little Man (Duet),6582,17917
58321,Kiss The Girl,Little Mermaid,19401,17918
51035,Spin Doctors,Little Miss Can't Be Wrong,30083,17919
13067,Brooks & Dunn,Little Miss Honky Tonk,5135,17920
30735,Jimi Hendrix,Little Miss Lover,16794,17921
51332,Standard,Little Miss Muffet,30295,17922
52586,Summer Matthews,Little Miss Perfect,31178,17923
6455,ABS,Little Miss Perfect,379,17924
56907,Wings,Little Mix,34432,17925
12517,Brad Paisley,Little Moments,4760,17926
3454,Chris Brown,Little More,6899,17927
23442,Corbin Easton,Little More Country Than That,8002,17928
42660,Olivia Newton John,Little More Love,24617,17929
56215,Vince Gill,Little More Love A,33765,17930
29453,James Taylor,Little More Time With You,15950,17931
46867,Ricky Skaggs,Little Mountain Church House,27304,17932
21759,Boy,Little Numbers,4689,17933
29578,Jan & Dean,Little Old Lady From Pasadena,16031,17934
24058,Dean Martin,Little Old Wine Drinker,9182,17935
18665,Frankie Lymon,Little Pitty Pretty One,12940,17936
45029,Prince,Little Red Corvette,26151,17937
48651,Sam The Sham & The Pharoahs,Little Red Riding Hood,28541,17938
23327,Collin Raye,Little Red Rodeo,7762,17939
56827,Willie Dixon,Little Red Rooster,34308,17940
47796,Rolling Stones,Little Red Rooster,27921,17941
16648,Erasure,Little Respect,11832,17942
16649,Erasure,Little Respect A,11833,17943
46003,Reba Mc Entire,Little Rock,26817,17944
23328,Collin Raye,Little Rock,7763,17945
9389,Beach Boys,Little Saint Nick,2772,17946
9337,Beach Boy's,Little Saint Nick,2744,17947
22998,Christmas,Little Saint Nick,7152,17948
51333,Standard,Little Sally Waters,30296,17949
45101,Professor Green Feat. Mr. Prob,Little Secrets,26195,17950
36741,Little Shop Of Horrors,Little Shop Of Horrors,20805,17951
58681,queens of the stone age,little sister,26343,17952
15949,Elvis Presley,Little Sister,11378,17953
14102,Dolly Parton,Little Sparrow,10049,17954
15270,Elegants,Little Star,10969,17955
36016,Lily Allen,Littlest Things,20460,17956
58662,of monsters and men,little talks,24553,17957
5914,Bush,Little Things,5500,17958
42769,One Direction,Little Things,24670,17959
53302,Tanya Tucker,Little Things,31601,17960
23890,Dave Berry,Little Things,8816,17961
9910,Beautiful South,Little Time,3052,17962
9911,Beautiful South,Little Time A,3053,17963
51334,Standard,Little Tommy Tucker,30297,17964
43256,Pat Benatar,Little Too Late,25016,17965
54550,Toby Keith,Little Too Late,32375,17966
4220,Delta Goodrem,Little Too Late,9366,17967
43257,Pat Benatar,Little Too Late A,25017,17968
24150,Del Shannon,Little Town Flirt,9353,17969
3814,Carrie Underwood,Little Toy Guns,5950,17970
24834,Dwight Yoakam,Little Ways,10572,17971
54863,Tommy Steele,Little White Bull,32520,17972
36601,Little Big Town,Little White Church,20737,17973
48692,Sammy Hagar,Little White Lie,28498,17974
52822,Sweet,Little Willy,31318,17975
30736,Jimi Hendrix,Little Wing,16795,17976
12029,Bobby Sherman,Little Woman,4318,17977
1339,David Bowie,Little Wonder (Explicit),8953,17978
47123,Rob Thomas,Little Wonders,27652,17979
2402,Dean Brody,Little Yellow Blanket,9151,17980
36017,Lily Allen,Littliest Things,20461,17981
22164,Buck Cherry,Lit Up,5370,17982
2146,Celine Dion,Live,6196,17983
35656,Lenny Kravitz,Live (Radio Version),20206,17984
3066,Default,Live A Lie,9284,17985
33904,Kenny Chesney,Live A Little,19036,17986
56908,Wings,Live And Let Die,34433,17987
27241,Guns N' Roses,Live And Let Die,14421,17988
43653,Paul McCartney,Live & Let Die,25296,17989
34588,KT Oslin,Live Close By Visit Often,19484,17990
42444,Oasis,Live Forever,24478,17991
56074,Various Artists,Live For Love United,33631,17992
26579,Gloria Estefan,Live For Loving You,13978,17993
18931,3 Doors Down,Live For Today,98,17994
45435,Rachael Lampa,Live For You,26371,17995
21001,Big K R I T,Live From The Underground,3439,17996
56492,West End,Live I Lost The,34035,17997
42837,Opus,Live Is Life,24704,17998
55594,Tulisa Feat. Tyga,Live It Up (Clean),33183,17999
38736,Marshall Dyllon,Live It Up,22115,18000
30117,Jennifer Lopez & Pitbull,Live It Up (Clean),16439,18001
23123,Clay Walker,Live Laugh Love,7416,18002
34565,Kris Allen,Live Like We're Dying,19465,18003
54168,Tim McGraw,Live Like We Were Dying,32159,18004
54170,Tim McGraw,Live Like You Were Dyin',32160,18005
54084,Tim Mc Graw,Live Like You We're Dying,32161,18006
41312,Nathaniel,Live Louder,23757,18007
21519,Bob Marley,Lively Up Yourself,4414,18008
17455,Far East Movement & Justin Bie,Live My Life,12372,18009
49083,Scaffold,Liverpool Lou,28758,18010
5595,Cilla Black,Liverpool Lullaby,7304,18011
20985,Big & Rich,Live This Life,3406,18012
33905,Kenny Chesney,Live Those Songs,19037,18013
22249,Burnin' Daylight,Live To Love Again,5485,18014
33583,Keith Urban,Live To Love Another Day,18858,18015
2676,Darius,Live Twice,8695,18016
42773,One Direction,Live While We're Young,24671,18017
40728,Motley Crue,Live Wire,23428,18018
54026,TI Feat Rihanna,Live Your Life,32092,18019
20848,Belinda Carlisle,Live Your Life Be Free,3159,18020
19027,A Ha,Living A Boy's Adventure Tale,643,18021
32692,Judas Priest,Living After Midnight,18199,18022
26040,George Strait,Living And Living Well,13617,18023
47137,Rob Zombie,Living Dead Girl,27668,18024
4084,Cliff Richard,Livin' Doll,7507,18025
52102,Stevie Wonder,Livin' For The City,30868,18026
26044,George Strait,Living For The Night,13618,18027
42355,O'Jays,Living For The Weekend,24433,18028
27649,Hard-Fi,Living For The Weekend,14698,18029
36823,Living In A Box,Living In A Box,20847,18030
29336,James Brown,Livin' In America,15876,18031
55698,Ty Herndon,Livin' In A Moment,33286,18032
29650,Janet Jackson,Living In A World,16083,18033
6577,Ace Of Bass,Living In Danger,444,18034
6563,Ace Of Base,Living In Danger,436,18035
33906,Kenny Chesney,Living In Fast Forward,19038,18036
32280,Jonathan Singleton & The Grove,Livin' In Paradise,17833,18037
12151,Bon Jovi,Living In Sin,4551,18038
3924,Darryl Worley,Living In The Here And Now,8749,18039
30527,Jethro Tull,Living In The Past,16668,18040
56846,Willie Nelson,Living In The Promised Land,34325,18041
51952,Steve Miller Band,Living In The USA,30766,18042
35845,Level 42,Living It Up,20349,18043
29006,Ja Rule,Livin' It Up,16141,18044
10106,Bell & James,Livin' It Up (Friday Night),3165,18045
46760,Ricky Martin,Livin' La Vida Loca (English),27247,18046
46805,Ricky Martín,Livin' La Vida Loca,27272,18047
23176,Cliff Richard,Livin' Lovin' Doll,7508,18048
35415,Led Zeppelin,Living Loving Maid She's Just,20037,18049
50642,Smokie,Living Next Door To Alice,29837,18050
25473,Bon Jovi,Livin' On A Prayer,4552,18051
6907,Alan Jackson,Livin' On Love,821,18052
47960,Ronnie Milsap,Livin' On Love,28029,18053
45284,Queen,Living On My Own (Single Versi,26306,18054
21330,Blancmange,Living On The Ceiling,3994,18055
6818,Aerosmith,Livin' On The Edge,595,18056
39237,Mary J. Blige,Living Proof,22351,18057
25007,Electric Light Orchestra,Livin' Thing,10944,18058
7780,Amy Dalley,Living Together,1456,18059
58500,mike and the mechanics,living years,22983,18060
5855,David Alexander,Living Years,8878,18061
25488,Mike & The Mechanics,Living Years The,22984,18062
46758,Ricky Martin,Livin La Vida Loca,27248,18063
12140,Bon Jovi,Livin on a Prayer (acoustic),4553,18064
19269,Aerosmith,Livin On The Edge,596,18065
56216,Vince Gill,Liza Jane,33766,18066
53303,Tanya Tucker,Lizzie And The Rainman,31602,18067
43939,Pepe Aguilar,Llamarada,25487,18068
56917,Wisin Y Yandel,Llame Pa' Verte Reggaeton,34442,18069
45809,Ray Barreto,Llanto De Cocodrilo Salsa,26639,18070
29010,Jaci Valasquez,Llegar A Ti,15637,18071
29018,Jaci Velásquez,Llegar A Ti,15645,18072
43893,Pedro Infante,Llegaste Tarde,25447,18073
30646,Jim Croce,Ll Have To Say I Love You In A,16769,18074
32371,Jose Jose,Llora Corazon,17942,18075
14142,Dominic,Lloran Las Rosa,10087,18076
2956,Christian,Lloran Las Rosas,7000,18077
5197,Christian Castro,Lloran Las Rosas,7015,18078
37342,Los Socios Del Ritmo,Llorar,21153,18079
29858,Javier Solis,Lloraras,16242,18080
29859,Javier Solis,Lloraras Lloraras,16243,18081
654,David Bisbal,Llorare Las Penas,8925,18082
43907,Pedro Y Javier,Llorarásllorarás,25461,18083
628,David Bisbal,LlorarÉ Las Penas,8926,18084
16569,Enrique Iglesias,Lloro Por Ti,11756,18085
5327,Christian Castro,Lloviendo Estrellas,7016,18086
3098,Christian,Lloviendo Estrellas,7001,18087
17741,Fito Paez Y Joaquin Sabina,Llueve Sobre Mojado,12557,18088
17740,Fito Paez & Joaquin Sabina,Llueve Sobre Mojado,12556,18089
15032,Eddie Santiago,Lluvia,10782,18090
29122,Jackson Browne,Load-Outstay,15717,18091
46772,Ricky Martin,Loaded,27249,18092
16822,Eric Lapointe,Loader Comme Un Gun,11939,18093
27705,Harry Enfield,Loads A Money,14741,18094
14595,Dulce,Lobo,10485,18095
54836,Tommy Olivencia,Lobo Domesticado,32506,18096
56157,Vicente Fernández,Lobo Herido,33709,18097
49569,Shakira,Loca,29130,18098
7874,Ana Barbara,Loca,1529,18099
54691,Tom Jones,Local Boy In Photograph,32458,18100
51864,Stereophonics,Local Boy In The Photograph,30718,18101
47961,Ronnie Milsap,Local Girl's,28030,18102
48545,Sak Noel,Loca People (Clean Ver),28426,18103
58426,khalid,location,19207,18104
48365,Runrig,Loch Lomond,28320,18105
45427,R+. City & Adam Levine,Locked Away,26363,18106
45376,R City & Adam Levine,Locked Away,26755,18107
55335,Tragically Hip,Locked In The Trunk Of A Car,32926,18108
2088,Crowded House,Locked Out,8338,18109
22100,Bruno Mars,Locked Out Of Heaven,5274,18110
19315,Akon & Styles P,Locked Up (Radio Version),669,18111
25514,Fun Lovin' Criminals,Loco,13266,18112
4069,David Lee Murphy,Loco,9058,18113
7134,Alejandro Fernandez,Loco,947,18114
7156,Alejandro Fernández,Loco,968,18115
34702,Kylie Minogue,Loco-Motion,19558,18116
36620,Little Eva,Loco-Motion,20749,18117
38469,Mario Sandoval,Loco ExtraÑ O,21969,18118
18210,Four Tops,Loco In Acapulco,12856,18119
34704,Kylie Minogue,Locomotion,19559,18120
42845,Orchestral Manoeuvres In The D,Locomotion,24712,18121
36621,Little Eva,Locomotion,20750,18122
26909,Grand Funk,Locomotion,14217,18123
27243,Guns N' Roses,Locomotive,14422,18124
30528,Jethro Tull,Locomotive Breath,16669,18125
21169,Billy Ocean,Lod (Love On Delivery),3722,18126
473,Creedence Clearwater Revival,Lodi,8258,18127
32372,Jose Jose,Lo Dudo,17943,18128
52637,Supertramp,Logical Song,31213,18129
43797,Paulina Rubio,Lo Hare Por Ti,25244,18130
49568,Shakira,Lo Hecho EstÁ Hecho,29131,18131
13303,Bruno Pelletier,Loin De Chez Moi-MC,5286,18132
12360,Boule Noire,Loin De La Ville Midi-Musidan,4652,18133
16892,Espinoza Paz,Lo Intentamos,11993,18134
34355,Kinks,Lola,19328,18135
7572,Allan Théo,Lola,1255,18136
34354,Kinks,Lola 2000,19329,18137
46885,Ricky Van Shelton,Lola's Love,27320,18138
49818,Shapeshifters,Lola's Theme,29266,18139
56125,Veronicas,Lolita,33681,18140
2159,Celine Dion,Lolita-Izzy,6197,18141
35949,Lil Wayne,Lollipop,20449,18142
22819,Chordettes,Lollipop,6876,18143
22509,Catatonia,Londinium,6034,18144
2161,Children's Songs,London Bridge,6803,18145
17618,Fergie,London Bridge,12475,18146
12668,Bread,London Bridge,4867,18147
22793,Children's,London Bridge,6762,18148
866,Children,London Bridge,6730,18149
42324,Nursery,London Bridge Is Falling Down,24417,18150
1358,Children's,London Bridge Is Falling Down,6763,18151
23096,Clash,London Calling,7353,18152
36978,London Boys,London Nights,20935,18153
51335,Standard,London Street,30298,18154
35915,Light Of The World,London Town,20416,18155
43655,Paul Mccartney,London Town,25297,18156
54800,Tomcraft,Loneliness,32420,18157
55257,Tracy Lawrence,Lonely,32851,18158
19316,Akon,Lonely,670,18159
29651,Janet Jackson,Lonely,16084,18160
37070,Long Reef,Lonely,20971,18161
15047,Eddy Arnold,Lonely Again,10797,18162
18088,Forester Sisters,Lonely Alone,12779,18163
40588,Montgomery Gentry,Lonely And Gone,23335,18164
45850,Ray Charles,Lonely Ave,26665,18165
49510,Shakin Stevens,Lonely Blue Boy,29106,18166
758,Conway Twitty,Lonely Blue Boy,7960,18167
7961,Andrew Gold,Lonely Boy,1609,18168
43566,Paul Anka,Lonely Boy,25215,18169
11166,Black Keys,Lonely Boy,3907,18170
52899,System Of A Down,Lonely Day,31376,18171
10559,Bill Withers,Lonely Day,3542,18172
20801,Bee Gees,Lonely Days,3104,18173
502,Chris Young,Lonely Eyes,7223,18174
50817,Sound Of Music,Lonely Goatherd,29965,18175
32821,Julie Andrews,Lonely Goatherd,18280,18176
40060,Mickey Gilley,Lonely Nights,22925,18177
47124,Rob Thomas,Lonely No More,27653,18178
7727,America,Lonely People,1415,18179
6612,Adam Faith,Lonely Pup (In A Christmas Sho,464,18180
34191,Kid Rock,Lonely Road Of Faith,19225,18181
42571,Oklahoma,Lonely Room,24568,18182
43510,Patty Loveless,Lonely Side Of Love,25162,18183
8068,Andy Williams,Lonely Street,1689,18184
43403,Patsy Cline,Lonely Street,25095,18185
28411,Huey Lewis,Lonely Teardrops,15198,18186
29091,Jackie Wilson,Lonely Teardrops,15668,18187
13638,Dion,Lonely Teenager,9754,18188
40818,Mud,Lonely This Christmas,23494,18189
40042,Mick Jagger & Joss Stone,Lonely This Christmas,22932,18190
11306,Blake Shelton Feat. Ashley Mon,Lonely Tonight,3975,18191
35487,Lee Ann Womack,Lonely Too,20090,18192
43512,Patty Loveless,Lonely Too Long,25163,18193
5630,Burl Ives,Lonesome,5482,18194
27716,Hawkshaw Hawkins,Lonesome 7-7203,14752,18195
37162,Loretta Lynn,Lonesome 77203,21021,18196
13242,Bruce Springsteen,Lonesome Day,5245,18197
55519,Trisha Yearwood,Lonesome Dove,33111,18198
36728,Little River Band,Lonesome Loser,20798,18199
14153,Don Gibson,Lonesome Number One,10110,18200
11478,Blue Highway,Lonesome Pine,4132,18201
4457,Chalee Tennison,Lonesome Road,6280,18202
33354,Kathy Mattea,Lonesome Standard Time,18711,18203
13503,Buddy Holly,Lonesome Tears,5424,18204
46835,Ricky Nelson,Lonesome Town,27285,18205
27539,Hank Williams,Lonesome Whistle,14617,18206
42269,Norah Jones,Lonestar,24363,18207
46313,Red Stegall,Lonestar Beer,26946,18208
41092,Nanci Griffith,Lone Star State Of Mind,23666,18209
30885,Jimmy Osmond,Long-Haired Lover From Liverpo,16898,18210
31882,Johnny Cash,Long-Legged Guitar Pickin Man,17547,18211
30276,Jerome Kern,Long Ago,16509,18212
20680,Beatles,Long & Winding Road,2925,18213
23611,Creedence Clearwater Revival,Long As I Can See Light,8259,18214
519,Creedence Clearwater Revival,Long As I Can See The Light,8260,18215
31617,John Michael Montgomery,Long As I Live,17458,18216
13005,Brooke Valentine,Long As You Come Home,5098,18217
15954,Elvis Presley,Long Black Limousine,11379,18218
32467,Josh Turner,Long Black Train,18012,18219
35572,Lefty Frizzell,Long Black Veil,20155,18220
36960,Lofty Frizzell,Long Black Veil,20920,18221
23214,Clint Black,Long Cool Woman,7567,18222
28121,Hollies,Long Cool Woman (In A Black Dr,15032,18223
28122,Hollies,Long Cool Woman In A Black Dre,15033,18224
39349,Matchbox Twenty,Long Day,22454,18225
42272,Norah Jones,Long Day Is Over,24364,18226
3171,Counting Crows,Long December,8085,18227
57131,Yes,Long Distance Runaround,34641,18228
23783,Dan Fogelberg,Longer,8588,18229
1978,Cat Stevens,Longer Boats,6065,18230
10854,Billy Joel,Longest Time,3672,18231
41524,Neil Diamond,Longfellow Serenade,23913,18232
27540,Hank Williams,Long Gone Lonesome Blues,14618,18233
22009,Brooks & Dunn,Long Good-Bye,5136,18234
13071,Brooks & Dunn,Long Goodbye,5137,18235
47892,Ronan Keating,Long Goodbye,27978,18236
6006,Charlie Daniels Band,Long Haired Country Boy,6394,18237
5721,Charlie Daniels,Long Haired Country Boy,6374,18238
30884,Jimmy Osmond,Long Haired Lover From Liverpo,16899,18239
36639,Little Jimmy Osmond,Long Haired Lover From Liverpo,20759,18240
182,David Allan Coe,Longhaired Redneck,8903,18241
42156,Nitty Gritty Dirt Band,Long Hard Road (The Sharecropp,24299,18242
34121,Kevin & Modern West Costner,Long Hot Night,19172,18243
52357,Style Council,Long Hot Summer,31045,18244
26366,Girls Aloud,Long Hot Summer,13848,18245
30864,Jimmy Martin,Long Journey Home,16880,18246
31759,Johnny Cash & June Carter,Long Legged Guitar Pickin' Man,17548,18247
30374,Jesse Hunter,Long Legged Hannah,16570,18248
